Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident,Accident_severity,is_severe,hour,minute
1900-01-01 10:35:00,Wednesday,Under 18,Male,Junior high school,Employee,Above 10yr,Other,Owner,2-5yrs,,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Daylight,Windy,Vehicle with vehicle collision,3,1,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,False,10,35
1900-01-01 10:35:00,Wednesday,Under 18,Male,Junior high school,Employee,5-10yr,Automobile,Owner,5-10yrs,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Windy,Vehicle with vehicle collision,3,1,Turnover,,,,,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,10,35
1900-01-01 10:35:00,Wednesday,31-50,Male,High school,Employee,5-10yr,Lorry (41?100Q),,,,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Pedestrian,Male,Under 18,3,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,False,10,35
1900-01-01 18:30:00,Thursday,18-30,Male,Junior high school,Employee,5-10yr,Lorry (41?100Q),Owner,,No defect,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,18,30
1900-01-01 18:30:00,Thursday,31-50,Male,Junior high school,Employee,Above 10yr,Lorry (41?100Q),Owner,,No defect,Other,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,4,Going straight,Driver or rider,Male,Under 18,3,Driver,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,18,30
1900-01-01 18:30:00,Friday,31-50,Male,Junior high school,,1-2yr,Automobile,Owner,,,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,4,Going straight,,,,,,,Not a Pedestrian,Changing lane to the left,Slight Injury,False,18,30
1900-01-01 18:30:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,Automobile,Owner,2-5yrs,,  Recreational areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,4,Going straight,Driver or rider,Female,18-30,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,False,18,30
1900-01-01 11:55:00,Friday,31-50,Male,Junior high school,Employee,1-2yr,Public (13?45 seats),Owner,,,Other,other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,4,Going straight,,,,,Driver,Normal,Not a Pedestrian,Other,Slight Injury,False,11,55
1900-01-01 11:55:00,Friday,31-50,Male,,,,Public (13?45 seats),Owner,,,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,Driver or rider,Male,Under 18,3,Employee,Normal,Not a Pedestrian,No distancing,Serious Injury,True,11,55
1900-01-01 07:30:00,Wednesday,Over 51,Male,Elementary school,Employee,5-10yr,Lorry (41?100Q),,,,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - no lighting,Cloudy,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,18-30,3,,,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,7,30
1900-01-01 07:30:00,Wednesday,31-50,Male,Junior high school,Employee,5-10yr,Lorry (41?100Q),Owner,,,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - no lighting,Cloudy,Vehicle with vehicle collision,2,1,,,,,,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,7,30
1900-01-01 00:09:00,Monday,18-30,Female,Junior high school,Employee,Above 10yr,Public (12 seats),Owner,,,Office areas,One way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Other,,,,,Self-employed,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,0,9
1900-01-01 00:09:00,Monday,31-50,Male,Junior high school,Employee,2-5yr,Other,Owner,,,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Getting off,Driver or rider,Male,Under 18,3,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,False,0,9
1900-01-01 19:47:00,Saturday,18-30,Male,Junior high school,Owner,Above 10yr,Lorry (41?100Q),Owner,,No defect,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Pedestrian,Male,Under 18,3,Employee,Normal,Crossing from driver's nearside,No priority to pedestrian,Slight Injury,False,19,47
1900-01-01 19:47:00,Saturday,31-50,Male,Junior high school,Employee,2-5yr,Automobile,Governmental,,,Other,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,False,19,47
1900-01-01 19:00:00,Wednesday,31-50,Male,Elementary school,Other,5-10yr,Other,Owner,,No defect,Office areas,Two-way (divided with solid lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,3,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,Getting off the vehicle improperly,Serious Injury,True,19,0
1900-01-01 19:00:00,Wednesday,Under 18,Male,Elementary school,Employee,5-10yr,Motorcycle,Owner,,,Residential areas,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,3,Other,Driver or rider,Female,18-30,3,Employee,Normal,Not a Pedestrian,Driving carelessly,Serious Injury,True,19,0
1900-01-01 12:00:00,Thursday,,Male,Junior high school,,5-10yr,Automobile,Governmental,2-5yrs,,  Recreational areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,3,3,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,Changing lane to the left,Serious Injury,True,12,0
1900-01-01 12:00:00,Thursday,18-30,Male,Junior high school,Employee,5-10yr,Automobile,Owner,1-2yr,No defect,Other,other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,Moving Backward,Driver or rider,Female,18-30,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Serious Injury,True,12,0
1900-01-01 22:42:00,Friday,18-30,Male,Elementary school,Employee,Above 10yr,Lorry (41?100Q),Owner,Above 10yr,No defect,Residential areas,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with pedestrians,1,1,Other,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,22,42
1900-01-01 07:55:00,Monday,18-30,Male,Junior high school,,Below 1yr,Automobile,Owner,,No defect,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Pedestrian,Male,Under 18,2,Self-employed,Normal,Unknown or other,Changing lane to the right,Slight Injury,False,7,55
1900-01-01 07:25:00,Friday,31-50,Male,Junior high school,Employee,5-10yr,Public (> 45 seats),Owner,,,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,1,Going straight,Driver or rider,Female,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,False,7,25
1900-01-01 07:25:00,Friday,31-50,Male,Elementary school,Employee,1-2yr,Lorry (41?100Q),Owner,5-10yrs,,Other,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,No distancing,Serious Injury,True,7,25
1900-01-01 23:25:00,Saturday,,Male,,,,Public (> 45 seats),Owner,,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,Changing lane to the left,Serious Injury,True,23,25
1900-01-01 23:25:00,Saturday,18-30,Male,Junior high school,Employee,Above 10yr,Lorry (41?100Q),Owner,2-5yrs,No defect,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,2,3,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,23,25
1900-01-01 15:10:00,Wednesday,Over 51,Male,High school,Owner,2-5yr,Lorry (41?100Q),Owner,,No defect,School areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,2,3,Going straight,Pedestrian,Male,Under 18,2,Employee,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,15,10
1900-01-01 15:10:00,Wednesday,31-50,Male,Junior high school,Employee,1-2yr,Lorry (41?100Q),Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,2,3,Going straight,Driver or rider,Male,31-50,3,,,Not a Pedestrian,Changing lane to the left,Slight Injury,False,15,10
1900-01-01 17:00:00,Wednesday,,Male,Junior high school,Employee,1-2yr,Public (12 seats),Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Other,Rollover,2,3,Going straight,Driver or rider,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,17,0
1900-01-01 17:00:00,Wednesday,31-50,Male,Above high school,Owner,2-5yr,Public (12 seats),Owner,5-10yrs,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,2,Going straight,Pedestrian,Male,Over 51,2,Driver,Normal,Crossing from driver's nearside,Moving Backward,Serious Injury,True,17,0
1900-01-01 16:10:00,Tuesday,18-30,Male,,,,Stationwagen,Owner,,No defect,School areas,,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,Pedestrian,Male,18-30,3,Driver,Normal,Not a Pedestrian,Turnover,Serious Injury,True,16,10
1900-01-01 13:29:00,Saturday,31-50,Male,Elementary school,Owner,2-5yr,Lorry (41?100Q),Governmental,,No defect,School areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,1,1,Going straight,Driver or rider,Male,5,2,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,False,13,29
1900-01-01 13:29:00,Saturday,18-30,Male,Junior high school,Employee,1-2yr,Automobile,Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Collision with roadside objects,1,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,No distancing,Serious Injury,True,13,29
1900-01-01 12:40:00,Friday,Over 51,Male,,Owner,5-10yr,Pick up upto 10Q,Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights unlit,Normal,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Male,18-30,2,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,False,12,40
1900-01-01 12:40:00,Friday,18-30,Male,Junior high school,Employee,Below 1yr,Automobile,Governmental,Above 10yr,No defect,School areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights unlit,Normal,Vehicle with vehicle collision,2,2,Going straight,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,12,40
1900-01-01 15:30:00,Friday,Over 51,Male,Junior high school,Employee,2-5yr,Public (13?45 seats),Owner,1-2yr,No defect,,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,15,30
1900-01-01 15:30:00,Friday,31-50,Male,Junior high school,Employee,5-10yr,Public (> 45 seats),Owner,Above 10yr,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,2,2,,Driver or rider,Male,31-50,3,,,Not a Pedestrian,Driving at high speed,Slight Injury,False,15,30
1900-01-01 15:30:00,Friday,31-50,Male,Junior high school,Employee,Above 10yr,Stationwagen,Owner,Below 1yr,No defect,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,2,2,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,Overtaking,Slight Injury,False,15,30
1900-01-01 15:30:00,Friday,31-50,Male,Elementary school,Employee,2-5yr,,Owner,Above 10yr,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,1,1,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,Other,Slight Injury,False,15,30
1900-01-01 15:30:00,Friday,31-50,Male,Elementary school,Owner,Above 10yr,Lorry (41?100Q),Owner,,No defect,Residential areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Windy,Collision with pedestrians,2,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,15,30
1900-01-01 03:32:00,Saturday,Under 18,Male,Junior high school,Employee,1-2yr,Stationwagen,Governmental,1-2yr,No defect,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Windy,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,3,32
1900-01-01 04:00:00,Friday,18-30,Male,Junior high school,Employee,5-10yr,Lorry (41?100Q),Owner,1-2yr,No defect,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,1,1,Turnover,,,,,Other,Normal,Not a Pedestrian,Changing lane to the left,Fatal injury,True,4,0
1900-01-01 04:00:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,Public (12 seats),Owner,,No defect, Industrial areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Moving Backward,,,,,Employee,Normal,Not a Pedestrian,No distancing,Serious Injury,True,4,0
1900-01-01 04:00:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,Lorry (41?100Q),Owner,,No defect,  Recreational areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Female,31-50,3,Driver,Normal,Not a Pedestrian,Moving Backward,Serious Injury,True,4,0
1900-01-01 04:00:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,Other,Owner,Above 10yr,No defect, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,4,0
1900-01-01 15:50:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Stationwagen,Owner,,,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,,Vehicle with vehicle collision,2,1,Moving Backward,,,,,Driver,Normal,Not a Pedestrian,Other,Slight Injury,False,15,50
1900-01-01 08:50:00,Friday,Under 18,Male,Junior high school,Employee,Above 10yr,Automobile,Owner,,,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,Going straight,Driver or rider,Male,18-30,2,,,Not a Pedestrian,No distancing,Slight Injury,False,8,50
1900-01-01 00:25:00,Sunday,18-30,Male,Junior high school,Employee,Above 10yr,Public (> 45 seats),Owner,,,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads with some distress,Wet or damp,Darkness - lights lit,,Vehicle with vehicle collision,1,1,Moving Backward,,,,,Driver,Normal,Not a Pedestrian,Moving Backward,Serious Injury,True,0,25
1900-01-01 00:25:00,Sunday,31-50,Male,Elementary school,Employee,5-10yr,Other,Owner,,,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,3,Going straight,Passenger,Male,18-30,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,False,0,25
